b_over_bcrit,b,deflection_rad,deflection_deg,gr_weak_field_rad,newtonian_rad
1.4751016949152542,3.832426622886279,0.9319504329192387,53.39682652166232,0.5218625682371862,0.2609312841185931
1.4920338983050847,3.876417777719193,0.9114443293701546,52.22191333404156,0.5159402610047775,0.25797013050238876
1.5089661016949152,3.9204089325521077,0.8918936779988815,51.101743523735955,0.5101508629351174,0.2550754314675587
1.5258983050847457,3.9644000873850223,0.8732289832192466,50.03233528696302,0.504489949529597,0.2522449747647985
1.5428305084745761,4.008391242217937,0.8553876508670109,49.0101022422897,0.4989532905209505,0.24947664526047525
1.5597627118644066,4.0523823970508515,0.838313122215911,48.03180381340647,0.4935368393307387,0.24676841966536936
1.5766949152542376,4.096373551883767,0.8219541385958102,47.09450309485105,0.4882367232061333,0.24411836160306666
1.593627118644068,4.1403647067166816,0.8062641137997191,46.195530893579416,0.48304923398547767,0.24152461699273883
1.610559322033898,4.184355861549595,0.7912005956992858,45.33245488180567,0.4779708194463505,0.23898540972317525
1.6274915254237285,4.22834701638251,0.7767248026215858,44.50305303334877,0.4729980751937115,0.23649903759685575
1.6444237288135595,4.272338171215425,0.7628012222350677,43.70529064149015,0.46812773704920124,0.23406386852460062
1.66135593220339,4.31632932604834,0.7493972630985075,42.93730035419943,0.46335667390584123,0.23167833695292062
1.6782881355932204,4.360320480881255,0.7364829511073214,42.197364781789275,0.4586818810152653,0.22934094050763265
1.695220338983051,4.404311635714169,0.724030663770781,41.48390127212131,0.45410047367724365,0.22705023683862183
1.7121525423728814,4.448302790547084,0.7120148971061036,40.79544855462131,0.4496096813036475,0.22480484065182374
1.7290847457627119,4.492293945379998,0.7004120601714572,40.13065496788756,0.4452068418311888,0.2226034209155944
1.7460169491525426,4.536285100212913,0.6892002940728572,39.488268089549926,0.4408893964592589,0.22044469822962945
1.762949152542373,4.580276255045828,0.6783593106258992,38.86712549226804,0.4366548846910085,0.21832744234550425
1.779881355932203,4.624267409878741,0.6678702505871894,38.26614662099065,0.4325009396574764,0.2162504698287382
1.7968135593220336,4.668258564711656,0.6577155559165586,37.68432547411951,0.42842528370609523,0.21421264185304761
1.8137457627118645,4.712249719544571,0.64787885662611,37.12072412043747,0.42442572423629865,0.21221286211814933
1.830677966101695,4.756240874377486,0.6383448692074389,36.574466879416796,0.4205001497662305,0.21025007488311526
1.8476101694915255,4.800232029210401,0.6290993055782859,36.04473510424667,0.4166465262157304,0.2083232631078652
1.864542372881356,4.844223184043315,0.6201287912087126,35.530762490808655,0.4128628933918493,0.20643144669592464
1.8814745762711864,4.88821433887623,0.6114207914201057,35.03183085492068,0.4091473616641343,0.20457368083206715
1.898406779661017,4.932205493709144,0.6029635447686434,34.54726631549074,0.40549810881783616,0.20274905440891808
1.9153389830508476,4.976196648542059,0.5947460028853571,34.07643584760644,0.4019133770740282,0.2009566885370141
1.932271186440678,5.020187803374974,0.5867577759105633,33.6187441561582,0.39839147026639904,0.19919573513319952
1.9492033898305086,5.064178958207888,0.5789890829579578,33.17363083764088,0.39493075116519183,0.19746537558259591
1.966135593220339,5.108170113040803,0.5714307071178575,32.74056780202948,0.39152963893941967,0.19576481946970983
1.9830677966101695,5.152161267873717,0.5640739544197908,32.31905692150878,0.3881866067490924,0.1940933033745462
2.0,5.196152422706632,0.5569106164135431,31.90862788652513,0.3849001794597505,0.19245008972987526
2.1025641025641026,5.462621777717229,0.5172375175563713,29.635526761803895,0.36612456094951873,0.18306228047475936
2.2051282051282053,5.7290911327278256,0.48297745009180826,27.672569490250968,0.3490955116030295,0.17454775580151474
2.3076923076923075,5.995560487738421,0.4530716039636902,25.959090724342147,0.3335801555317838,0.1667900777658919
2.41025641025641,6.262029842749018,0.42672475777568364,24.44952763428903,0.3193852552963887,0.15969262764819436
2.5128205128205128,6.528499197759614,0.4033270274796017,23.108936438138155,0.3063491224271484,0.1531745612135742
2.6153846153846154,6.794968552770211,0.38240220950783943,21.910032681276682,0.2943354313515739,0.14716771567578696
2.717948717948718,7.061437907780808,0.3635726543167235,20.831178638717088,0.2832284339420806,0.1416142169710403
2.8205128205128203,7.3279072627914035,0.3465347621828401,19.854979327646422,0.27292921816236854,0.13646460908118427
2.923076923076923,7.594376617802,0.3310415073778845,18.967281216401688,0.26335275436719774,0.13167637718359887
3.0256410256410255,7.860845972812597,0.3168897279068581,18.15644398011199,0.25442554235475034,0.12721277117737517
3.128205128205128,8.127315327823194,0.30391072099251115,17.4128016616488,0.24608372129393885,0.12304186064696943
3.2307692307692304,8.39378468283379,0.2919631762377013,16.72825777165453,0.23827153966555986,0.11913576983277993
3.333333333333333,8.660254037844386,0.2809277912943724,16.09597678909957,0.23094010767585033,0.11547005383792516
3.4358974358974357,8.926723392854983,0.2707031178307484,15.510146152734505,0.22404637311836223,0.11202318655918111
3.5384615384615383,9.193192747865579,0.2612023194990778,14.965790506324845,0.2175522753468155,0.10877613767340776
3.6410256410256414,9.459662102876177,0.2523506171778154,14.458625321810354,0.21142404223845448,0.10571202111922724
3.7435897435897436,9.726131457886773,0.2440832525521368,13.98494022106322,0.2056316027250722,0.1028158013625361
3.846153846153846,9.992600812897368,0.2363438558257731,13.541505452665213,0.20014809331907027,0.10007404665953513
3.948717948717949,10.259070167907966,0.2290831222091021,13.125496060261206,0.19494944154454893,0.09747472077227447
4.051282051282051,10.525539522918562,0.2222577332744402,12.734430080769787,0.19001401264468695,0.09500700632234348
4.153846153846153,10.792008877929158,0.21582947076334547,12.366117769281889,0.18532230862876878,0.09266115431438439
4.256410256410256,11.058478232939756,0.20976448410776838,12.018619631114158,0.18085671083048518,0.09042835541524259
4.3589743589743595,11.324947587950353,0.2040326809692492,11.69021150227717,0.17660125881094432,0.08830062940547216
4.461538461538462,11.591416942960949,0.19860721773935497,11.379355357300815,0.17254145975781918,0.08627072987890959
4.564102564102564,11.857886297971545,0.19346407081718064,11.084674745244527,0.16866412358348618,0.08433206179174309
4.666666666666666,12.124355652982139,0.1885816744177342,10.804934037646376,0.16495721976846453,0.08247860988423227
4.769230769230769,12.390825007992738,0.18394061292640673,10.53902080173262,0.16140975267666954,0.08070487633833477
4.871794871794872,12.657294363003336,0.179523358555167,10.28593076922487,0.1580116526203186,0.0790058263101593
4.9743589743589745,12.923763718013932,0.1753140465160854,10.044754954731888,0.15475368040134296,0.07737684020067148
5.076923076923077,13.190233073024526,0.1712982818623141,9.814668588552978,0.1516273434235381,0.07581367171176905
5.179487179487179,13.456702428035122,0.1674629724005281,9.594921543266048,0.14862482177158684,0.07431241088579342
