r_au,m_nfw_enclosed,v_keplerian,v_nfw_only,v_total
9.308817635270541,327.71565653335824,4.635192089324495,5.933368668057032,7.52926752453499
9.358316633266533,329.23423372102855,4.622917362519331,5.931351009600645,7.520125646541637
9.407815631262524,330.7486839776511,4.610739638363992,5.9293169155533585,7.511039814689315
9.457314629258518,332.2590247525612,4.598657645925739,5.927266772010156,7.502009299581476
9.506813627254509,333.765273470138,4.586670137462858,5.9252009568499,7.493033386349517
9.5563126252505,335.26744752732463,4.5747758878834,5.923119839932587,7.484111374275665
9.605811623246494,336.7655642912529,4.5629736942192896,5.921023783291172,7.475242576427666
9.655310621242485,338.2596410969708,4.551262375115271,5.91891314131812,7.466426319304854
9.704809619238477,339.7496952452653,4.53964077033221,5.9167882609468245,7.457661942495152
9.754308617234468,341.23574400058175,4.528107740264287,5.914649481828107,7.448948798342678
9.803807615230461,342.71780458903254,4.516662165469598,5.912497136501899,7.440286251625516
9.853306613226453,344.19589419649304,4.505302946213759,5.910331550564282,7.431673679243323
9.902805611222444,345.6700299667837,4.494029002026055,5.908153042830033,7.423110469914421
9.952304609218437,347.14022899993114,4.48283927126776,5.905961925490789,7.414596023882038
10.001803607214429,348.6065083505099,4.471732710712216,5.903758504269,7.406129752629382
10.05130260521042,350.0688850260572,4.4607082951363,5.901543078567753,7.397711078603215
10.100801603206413,351.5273759855633,4.449765016922916,5.899315941616653,7.389339434945683
10.150300601202405,352.9819981380301,4.438901885674165,5.8970773806138155,7.3810142652340645
10.199799599198396,354.4327683410985,4.428117927834843,5.894827676864135,7.372735023228202
10.249298597194388,355.87970339974027,4.417412186325965,5.892567105913919,7.3645011726253315
10.298797595190381,357.32282006501435,4.406783720187977,5.890295937682011,7.356312186822076
10.348296593186372,358.762135032881,4.396231604233374,5.88801443658748,7.348167548683339
10.397795591182364,360.1976649430789,4.385754928708418,5.885722861674017,7.3400667503179
10.447294589178357,361.62942637805355,4.375352798963687,5.883421466731101,7.33200929286043
10.496793587174349,363.0574358619447,4.365024335133175,5.881110500412055,7.323994686259797
10.54629258517034,364.48170985962213,4.354768671821687,5.878790206349053,7.316022449073347
10.595791583166333,365.9022647757757,4.344584957800275,5.876460823265214,7.3080921082670605
10.645290581162325,367.31911695405114,4.334472355709474,5.874122585083816,7.300203199021341
10.694789579158316,368.7322826762349,4.324430041770098,5.87177572103475,7.2923552645422385
10.744288577154308,370.1417781614825,4.314457205501375,5.869420455758272,7.284547855877974
10.7937875751503,371.5476195655927,4.304553049446198,5.867057009406156,7.276780531740562
10.843286573146292,372.9498229803209,4.294716788903281,5.864685597740283,7.269052858332371
10.892785571142284,374.3484044327363,4.284947651666024,5.862306432228787,7.261364409177464
10.942284569138277,375.7433798846155,4.27524487776787,5.859919720139783,7.253714764957575
10.991783567134268,377.13476523187535,4.265607719233989,5.8575256646327825,7.24610351335256
11.04128256513026,378.52257630404097,4.256035439839083,5.855124464847825,7.238530248885183
11.090781563126253,379.90682886374964,4.246527314871145,5.85271631599243,7.230994572770106
11.140280561122244,381.2875386062885,4.237082630900999,5.8503014094264,7.223496092766954
11.189779559118236,382.6647211591634,4.227700685557454,5.847879932744546,7.216034423037305
11.239278557114227,384.03839208170064,4.2183807873079076,5.84545206985739,7.208609184005506
11.28877755511022,385.4085668646782,4.209122255244246,5.843018001069907,7.201220002223192
11.338276553106212,386.77526092998505,4.199924418873898,5.840577903158354,7.193866510237376
11.387775551102203,388.13848963031074,4.190786617915874,5.838131949445243,7.186548346462026
11.437274549098197,389.4982682488591,4.181708202101688,5.835680309872502,7.179265155052999
11.486773547094188,390.854611999091,4.172688530980978,5.8332231510728905,7.172016585786242
11.53627254509018,392.20753602448883,4.163726973731738,5.830760636439686,7.164802293939156
11.585771543086173,393.55705539834736,4.154822908975005,5.828292926194722,7.15762194017503
11.635270541082164,394.9031851235872,4.145975724593887,5.825820177454812,7.150475190430454
11.684769539078156,396.24594013258996,4.137184817556813,5.823342544296576,7.1433617158056
11.734268537074147,397.58533528705567,4.128449593744891,5.820860177819761,7.136281192457334
11.78376753507014,398.92138537788065,4.119769467783255,5.818373226209059,7.129233301495016
11.833266533066132,400.2541051250538,4.111143862876293,5.815881834794458,7.122217728878945
11.882765531062123,401.583509177575,4.1025722106466675,5.813386146110212,7.1152341653213655
11.932264529058116,402.90961211338964,4.094053950977994,5.810886299952416,7.108282306189956
11.981763527054108,404.2324284393413,4.085588531861115,5.80838243343524,7.101361851413722
12.0312625250501,405.551972591141,4.077175409243842,5.805874681045859,7.094472505391225
12.080761523046093,406.86825893335435,4.068814046884099,5.803363174698131,7.0876139769010935
12.130260521042084,408.1813017594032,4.0605039162063585,5.800848043785017,7.080785979014733
12.179759519038075,409.49111529158193,4.05224449616129,5.798329415229803,7.073988229011175
12.229258517034067,410.7977136810904,4.044035273088536,5.7958074135361635,7.067220448294012
12.27875751503006,412.1011110080778,4.035875740582539,5.7932821608370535,7.060482362310348
12.328256513026052,413.4013212817029,4.02776539936133,5.79075377694252,7.053773700471712
12.377755511022043,414.69835844020537,4.019703757138202,5.788222379386402,7.047094196076888
12.427254509018036,415.9922363509897,4.011690328496204,5.7856880834719915,7.04044358623658
12.476753507014028,417.28296881072134,4.003724634765378,5.7831510023166555,7.033821611799897
12.526252505010019,418.5705695454344,3.995806203902657,5.780611246895458,7.027228017282577
12.575751503006012,419.8550522106499,3.9879345703743745,5.778068926083807,7.020662550796922
12.625250501002004,421.1364303915037,3.9801092750413076,5.77552414669914,7.014124963983367
12.674749498997995,422.4147176028869,3.9723298650461882,5.772977013541685,7.007615011943688
12.724248496993987,423.6899272895928,3.9645958937036307,5.770427629434322,7.00113245317575
12.77374749498998,424.96207282647555,3.956906920392398,5.767876095261553,6.994677049509785
12.823246492985971,426.23116751861625,3.949262510449968,5.765322510007609,6.988248566046146
12.872745490981963,427.4972246014979,3.9416622350693222,5.762766970793728,6.981846771094508
12.922244488977956,428.76025724118864,3.934105671197916,5.760209572914607,6.975471436114456
12.971743486973947,430.02027853453234,3.9265924014387745,5.757650409874054,6.969122335657452
13.021242484969939,431.27730150934684,3.919122013953648,5.755089573419868,6.962799247310106
13.070741482965932,432.5313391246295,3.9116941023681955,5.7525271535779545,6.956501951638756
13.120240480961924,433.7824042707685,3.9043082656791377,5.7499632386857025,6.950230232135293
13.169739478957915,435.03050976976203,3.896964108163323,5.747397915424635,6.943983875164213
13.219238476953908,436.2756683754427,3.889661239288676,5.74483126885236,6.9377626699108506
13.2687374749499,437.51789277370784,3.8823992736269717,5.742263382433832,6.931566408330781
13.318236472945891,438.75719558275557,3.8751778307683957,5.739694338071935,6.925394885100334
13.367735470941883,439.9935893533264,3.867996535237842,5.737124216137422,6.919247897568231
13.417234468937876,441.22708656894963,3.8608550164129167,5.73455309549821,6.91312524570826
13.466733466933867,442.4576996461944,3.853752908443598,5.731981053548045,6.9070267320730165
13.516232464929859,443.68544093492596,3.846689850173514,5.7294081662345695,6.900952161748646
13.565731462925852,444.91032271856557,3.8396654850628034,5.726834508086787,6.894901342310578
13.615230460921843,446.1323572143548,3.832679461112525,5.724260152241951,6.888874083780226
13.664729458917835,447.3515565736239,3.8257314307905634,5.721685170471882,6.882870198582613
13.714228456913828,448.56793288206404,3.8188210509590186,5.71910963320874,6.876889501504932
13.76372745490982,449.7814981600021,3.8119479828030243,5.7165336095702495,6.870931809655973
13.81322645290581,450.99226436267975,3.8051118917609768,5.713957167384397,6.864996942426436
13.862725450901802,452.2002433805354,3.7983124474561305,5.711380373213622,6.859084721450082
13.912224448897796,453.4054470394892,3.7915493236295372,5.708803292378498,6.8531949705657125
13.961723446893787,454.60788710122944,3.7848221980742895,5.706225988980918,6.847327515779945
14.011222444889778,455.80757526350425,3.7781307525710495,5.703648525926816,6.841482185230788
14.060721442885772,457.0045231604132,3.771474672824819,5.701070964948402,6.835658809151959
14.110220440881763,458.19874236270243,3.764853648402938,5.698493366625952,6.829857219837973
14.159719438877755,459.3902443780614,3.758267372674272,5.695915790409144,6.824077251609935
14.209218436873748,460.579040651422,3.7517155427495665,5.69333829463796,6.818318740782052
14.25871743486974,461.76514256525945,3.745197859422943,5.690760936563163,6.812581525628845
14.30821643286573,462.94856143989443,3.738714027114505,5.688183772366352,6.806865446353017
14.357715430861722,464.1293085337972,3.732263753814039,5.685606857179612,6.801170345053995
14.407214428857715,465.3073950438931,3.7258467510257725,5.683030245104765,6.7954960656971055
14.456713426853707,466.4828321058693,3.719462733714185,5.68045398923224,6.789842454083384
14.506212424849698,467.6556307944829,3.713111420250823,5.677878141659544,6.78420935781999
14.555711422845691,468.8258021238693,3.70679253236212,5.675302753509378,6.77859662629122
14.605210420841683,469.9933570478535,3.700505795078187,5.672727874947389,6.77300411063011
14.654709418837674,471.1583064602594,3.6942509366825567,5.6701535551995494,6.767431663690594
14.704208416833668,472.3206611952228,3.688027688662855,5.667579842569214,6.761879140020233
14.753707414829659,473.4804320275029,3.681835785662389,5.665006784453818,6.756346395833474
14.80320641282565,474.6376296727953,3.6756749654326204,5.66243442736125,6.7508332889854445
14.852705410821642,475.7922647880459,3.6695449687865165,5.659862816925903,6.745339678946261
14.902204408817635,476.94434797176365,3.6634455395527485,5.657291997924401,6.739865426775848
14.951703406813627,478.0938897643355,3.65737642453073,5.654722014291027,6.734410395099243
15.001202404809618,479.2409006483402,3.651337373446467,5.652152909132828,6.728974448082384
15.050701402805611,480.385391048863,3.6453281389092105,5.649584724744447,6.723557451408374
15.100200400801603,481.5273713338099,3.6393484763688915,5.647017502622646,6.7181592722542
15.149699398797594,482.66685181422235,3.6333981440743184,5.644451283480551,6.712779779267897
15.199198396793587,483.8038427445915,3.627476903032125,5.641886107261626,6.7074188425461605
15.248697394789579,484.9383543231727,3.621584516966457,5.639322013153359,6.702076333612385
15.29819639278557,486.07039669229925,3.6157207522793677,5.636759039600702,6.6967521253951094
15.347695390781562,487.1999799386966,3.6098853780119224,5.634197224319234,6.691446092206888
15.397194388777555,488.3271140937957,3.604078165805992,5.631636604308078,6.686158109723558
15.446693386773546,489.45180913404585,3.598298889866717,5.629077215862571,6.680888054963887
15.496192384769538,490.5740749812278,3.592547326925632,5.626519094586682,6.67563580626962
15.545691382765531,491.6939215027659,3.5868232562044393,5.623962275405199,6.670401243285882
15.595190380761522,492.811358512039,3.5811264593794134,5.621406792575677,6.665184246941964
15.644689378757514,493.9263957686927,3.575456720546425,5.618852679700168,6.659984699432451
15.694188376753507,495.0390429789488,3.569813826186572,5.6162999697367075,6.654802484198712
15.743687374749499,496.14930979591566,3.5641975651324076,5.613748695010608,6.6496374859107235
15.79318637274549,497.25720581989657,3.5586077285347497,5.611198887225515,6.644489590449226
15.842685370741481,498.36274059869845,3.5530441098300596,5.60865057747427,6.639358684888213
15.892184368737475,499.4659236279393,3.5475065047083807,5.606103796249556,6.634244657477741
15.941683366733466,500.56676435135427,3.54199471108183,5.603558573454355,6.629147397627048
15.991182364729458,501.66527216110234,3.536508529053617,5.601014938412195,6.624066795887972
16.04068136272545,502.76145639807027,3.5310477608875956,5.598472919877217,6.619002743938685
16.09018036072144,503.8553263521759,3.5256122109783328,5.59593254604404,6.613955134567702
16.139679358717434,504.946891262673,3.5202016858216756,5.593393844557457,6.608923861658191
16.189178356713427,506.0361603184511,3.5148159939858203,5.590856842521936,6.603908820172556
16.238677354709417,507.1231426583374,3.5094549460828643,5.588321566510959,6.598909906137299
16.28817635270541,508.2078473713958,3.504118354740832,5.585788042576163,6.593927016628137
16.337675350701403,509.2902834972266,3.498806034576171,5.583256296256344,6.588960049755405
16.387174348697393,510.3704600262626,3.4935178021667026,5.58072635258627,6.584008904649698
16.436673346693386,511.4483859000669,3.488253476025022,5.578198236105333,6.579073481447772
16.48617234468938,512.5240700116267,3.483012876572337,5.5756719708660585,6.574153681278686
16.53567134268537,513.5975212056486,3.4777958261127413,5.57314758044244,6.5692494062502025
16.585170340681362,514.6687482788506,3.4726021488079035,5.570625087938129,6.564360559435394
16.634669338677355,515.7377599802539,3.4674316706521777,5.5681045159944755,6.559487044859516
16.684168336673345,516.8045650114736,3.4622842194481174,5.565585886798418,6.55462876748708
16.733667334669338,517.8691720270068,3.457159624782387,5.56306922209023,6.549785633209158
16.78316633266533,518.9315896345215,3.4520577180020666,5.560554543171131,6.5449575488309115
16.83266533066132,519.9918263951423,3.446978332191339,5.55804187091075,6.5401444220593214
16.882164328657314,521.0498908237364,3.4419213021485535,5.555531225754465,6.535346161491134
16.931663326653307,522.1057913891963,3.436886464363659,5.553022627730593,6.530562676601007
16.981162324649297,523.1595365147228,3.4318736569959976,5.550516096457469,6.525793877729861
17.03066132264529,524.2111345781071,3.426882719852455,5.548011651150386,6.521039676073425
17.08016032064128,525.2605939120089,3.4219134943659597,5.545509310628411,6.516299983670967
17.129659318637273,526.3079228042362,3.4169658235743223,5.543009093321082,6.51157471339423
17.179158316633266,527.3531294980216,3.412039552099412,5.540511017274984,6.506863778936534
17.228657314629256,528.3962221922984,3.4071345261266623,5.5380151001602025,6.5021670948020684
17.27815631262525,529.4372090419739,3.402250593384899,5.535521359276668,6.497484576295361
17.327655310621243,530.4760981582037,3.397387603126485,5.533029811560389,6.492816139510922
17.377154308617232,531.5128976086618,3.3925454061077795,5.530540473589562,6.488161701323053
17.426653306613225,532.5476154178112,3.387723854569898,5.528053361590588,6.483521179375828
17.47615230460922,533.5802595671727,3.382922802219776,5.525568491443972,6.478894492073237
17.52565130260521,534.6108379955906,3.378142104211525,5.523085878690123,6.474281558569484
17.5751503006012,535.6393585995006,3.373381617128079,5.520605538535048,6.469682298759461
17.624649298597195,536.6658292331921,3.3686411989631218,5.518127485855953,6.465096633269346
17.674148296593184,537.6902577090716,3.3639207091033,5.515651735206731,6.460524483447383
17.723647294589178,538.7126517979247,3.3592200083106962,5.513178300823372,6.455965771354787
17.77314629258517,539.7330192291745,3.354538958705588,5.510707196629264,6.4514204197568095
17.82264529058116,540.7513676911414,3.3498774237494553,5.508238436240405,6.446888352113943
17.872144288577154,541.7677048312994,3.345235268228255,5.505772032970529,6.442369492573257
17.921643286573147,542.7820382565312,3.340612358235949,5.503307999836135,6.437863765959881
17.971142284569137,543.7943755333829,3.3360085611582786,5.500846349561433,6.4333710977686245
18.02064128256513,544.8047241883163,3.331423745656787,5.498387094583205,6.428891414155713
18.07014028056112,545.8130917079593,3.3268577816530844,5.4959302470555755,6.424424641930671
18.119639278557113,546.8194855393567,3.3223105403133433,5.493475818854706,6.419970708548328
18.169138276553106,547.8239130902172,3.3177818940330335,5.491023821583404,6.415529542100935
18.218637274549096,548.8263817291605,3.313271716421881,5.488574266575661,6.41110107131043
18.26813627254509,549.8268987859627,3.308779882289052,5.4861271649010925,6.406685225520795
18.317635270541082,550.8254715517998,3.304306267628558,5.483682527369329,6.4022819346905555
18.36713426853707,551.8221072794892,3.2998507496048783,5.481240364534304,6.397891129385371
18.416633266533065,552.816813183732,3.2954132065387904,5.478800686698492,6.393512740770769
18.466132264529058,553.8095964413512,3.2909935178934164,5.476363503917059,6.389146700604958
18.515631262525048,554.8004641915296,3.2865915642604717,5.473928826001946,6.384792941231778
