Q_init,r_min,r_max,mass_ratio,L_norm,E_spec,v_spread,outcome
1.4663676954453437,6.014786897272186,11.367461119366254,0.3591071640122645,0.23797122180575844,-0.07826582136772414,0.15174753077365374,0
0.44637261163243475,2.3255285176968616,9.670758587625158,0.3698507941364565,0.5507560737962796,-0.21411487248087216,0.050266860209533686,0
0.38637830736530443,7.119486269414517,9.683369737966903,0.5267220668031514,0.9666864493345932,-0.1054011465993562,0.14357561232825453,0
0.8722236873513499,6.26004012208,8.962390142928765,0.5193274863361067,0.13502664580460266,-0.10116869100122076,0.06520992995307018,0
0.9306335153962307,4.350633470480659,7.458231496177962,0.38775333759586367,0.33897398664671563,-0.2277314917300547,0.2764027721353256,0
0.9629956459916154,2.933951177104299,10.276857422174604,0.4160677127222846,0.4685638308119984,-0.10027024912914319,0.11646544329562268,0
0.7238433168706503,7.458983978838639,9.74652040912477,0.43511421673385525,0.39601837781926175,-0.12325598814775564,0.028434329281074193,0
1.8826494420155553,3.036144505506087,3.949764926584089,0.37459507292941835,0.43088573089103854,-0.020240899805471155,0.24898901735437204,1
0.4511434941284438,3.403210375770449,7.282379803768008,0.399010497277896,0.8743823898570001,-0.3146749721000668,0.04100831404851656,1
4.647554973099196,5.856031314739878,11.23285940453516,0.37574723435084056,0.7857079017471505,0.4396293181385295,0.3101183076567262,2
0.4009059843212527,4.656577676270111,9.077908196911041,0.37151193943255945,0.6490225150114992,-0.2857599191374268,0.11951821079031366,0
0.7550927939456868,5.1048797068007605,9.761030715794114,0.40064185801355845,0.26267107529194855,-0.18703392573370695,0.1994533852593673,0
1.7670392643605155,0.9860205983773391,7.654956349153394,0.4016127041405389,0.2891963321320743,-0.0988616019668073,0.2774671356940057,0
0.4687117749675991,7.903811700671611,10.580820987145099,0.48550588152503077,0.33006467470942863,-0.15418695339096178,0.07566574823086616,0
0.9917994915319528,3.7390932812762148,4.355750809023805,0.44001643781346533,0.6543778451542862,-0.19675171092917795,0.4390133911995933,0
1.1944983538322846,7.0909241826893314,10.18513391611229,0.4395537623496121,0.5178474005715309,-0.09194172542725236,0.2728233355968622,0
0.6730090979904566,7.7280417944408,9.527252589600401,0.6224667030512354,0.7375634121223701,-0.08800850893824629,0.16236436672904603,0
1.1488370941490331,4.27914442037524,8.082436038475649,0.5013275134587274,0.5520623046902248,-0.12668088800629773,0.08538024081588505,0
1.5165166900572147,4.644181322250857,9.260993391755061,0.4575091750329255,0.5221173976033239,-0.08872755497506236,0.32094885417465324,1
3.2232952583239913,4.773647070561119,6.333081388149296,0.4649496933245546,0.8240119717562653,0.16841654893628163,0.5339636674886232,2
0.8723606873799825,4.64828323180273,11.44868658534081,0.5218687425379992,0.8312888070553844,-0.06440178314525818,0.1593580088819333,0
3.7597312359667585,7.645366521784948,8.53676910717747,0.3996275930172208,0.674952145565225,0.19029478698018595,0.35986851416645643,2
1.2292833030044943,3.8538694171983665,10.285896451306154,0.4401845873783866,0.5483484032581337,-0.10930061016334665,0.18576075657128777,0
1.0386739295588263,5.264208235964008,8.873277716819452,0.39180595263115103,0.6915127586908741,-0.17785794978910355,0.19881993248493676,0
1.7123560529345079,5.496095418306929,7.2678263668754886,0.33921637891169326,0.7181955897147646,-0.044778573779984225,0.1887266824648166,1
2.1056619674617774,6.690086787298692,9.575832298973454,0.536841632422812,0.554195701720113,0.00770349554954987,0.19874417685031134,1
1.2675461689388885,8.286138220750281,9.928391906344945,0.3938707562059801,0.5852790555335015,-0.05503329525776525,0.2168033958139773,0
0.5121710407004487,4.006706022922821,9.780291974275931,0.5008457614810712,0.9208690648783644,-0.1721092124299798,0.056826235698129314,0
1.5350668970843395,4.106917149535568,8.67619168101774,0.4828310122314353,0.4253998432134777,-0.07163497459446308,0.05464558612878477,0
1.9361035816769565,8.05985716435229,9.18173881999636,0.37825038990355947,0.511428874637887,-0.004033508401278638,0.13357973007635315,1
1.699230873598277,5.63932798236252,11.022389702926759,0.4951060971576513,0.6605351369882964,-0.03749129383587808,0.14251256193862155,0
0.3113509814815998,3.815409771398079,10.154311201223665,0.501523161025482,0.23211290045654764,-0.13938929235861028,0.05066650945424857,0
0.3496070944249106,5.333460205829151,9.200551231021311,0.5618885463016806,0.7239104134949661,-0.13876777654854097,0.08826597156154661,0
0.8572905858303884,1.9404683265351694,8.891055427808498,0.43725318254218715,0.16242006095886022,-0.19294226127784836,0.04642000116445915,0
1.416977275039416,7.7044637519803505,9.141351859744002,0.5042298402966167,0.6143300739442845,-0.0551516472287221,0.3227548958813484,1
0.43999524609425705,5.365856107572584,10.659562849509541,0.3534962120180246,0.4820418706034063,-0.2498467553292285,0.05821222709193844,0
1.010262561421036,3.496046226310389,7.477338201639827,0.5519122645895117,0.5772335576973702,-0.10772175805021675,0.17461933935798635,0
0.7079997313759386,4.902942407925789,10.043278250918162,0.3608140315328739,0.5389573082396535,-0.1473872775413249,0.04794636297133772,0
0.8399101854490992,2.444038178682335,5.7675398875879935,0.6317546977010547,0.43022051659039395,-0.16222795000653675,0.14674303436740982,0
0.6220061299617528,7.360525380202248,8.878510222305263,0.48983224445936896,0.5765676266818941,-0.13207991462864932,0.03399114721095156,0
0.6505786089593116,1.959363559825942,5.713095452022978,0.5601832955603446,0.6670349444775334,-0.21407354438879472,0.157795983896583,0
0.5742313382044112,4.364033231193067,9.468511139891259,0.5351465719470678,0.7034224672783544,-0.12268828700613979,0.14283044685500787,0
1.0583912403664861,3.691311278361075,9.695648457276546,0.4378848616106901,0.47925410830243,-0.15875328775267336,0.31192817815343504,1
0.6752283964313185,1.2295352318368056,6.914653234509186,0.3917110149458608,0.9036227552570234,-0.376927367342043,0.3340893694973664,0
0.2853660139799163,5.313815056921222,9.4591196790843,0.6045305712574388,0.6860930004795602,-0.15524043455570466,0.051069483722817624,0
0.7870023119967412,3.0527293096909314,10.936862564139325,0.5602423910505556,0.6221448184591492,-0.1494874688011574,0.12028883221787735,0
1.0782887605547045,3.649161644300952,12.424434586984656,0.3959324150038666,0.12831365841333067,-0.125664814376327,0.23624349174735496,0
2.9586728767161734,5.963237019088766,9.560852551764285,0.3958262602755768,0.5540362575795472,0.10366368245599022,0.1343415367017041,2
0.6675507386050699,4.106145200165817,6.963838472900276,0.43544597664084933,0.8417950418865658,-0.2332968638466592,0.10377397312100971,0
2.3797938911500194,6.104528604787676,11.327604135308748,0.42465141026362935,0.8518491482145969,0.04056741123125733,0.21896029825576202,1
